X,Y,Z
16.9259,-9.43636,-31.939
16.9362,-9.43358,-31.9451
16.8521,-9.16748,-31.9223
16.8624,-9.16466,-31.9285
16.9259,-9.43636,-31.939
16.866,-9.17759,-31.9293
16.9362,-9.43358,-31.9451
17.4058,-9.02296,-32.2972
17.4155,-9.0205,-32.3037
17.4793,-9.29227,-32.3141
17.419,-9.03347,-32.3045
17.4896,-9.28948,-32.3202
17.4958,-9.28876,-32.3097
17.4254,-9.03243,-32.294
17.4855,-9.29154,-32.3035
17.4218,-9.01944,-32.2933
17.4116,-9.02204,-32.2864
17.419,-9.03347,-32.3045
17.4254,-9.03243,-32.294
17.1548,-9.10072,-32.1276
17.1618,-9.09979,-32.1173
16.866,-9.17759,-31.9293
16.8719,-9.17608,-31.9186
17.5455,-9.53921,-32.3276
17.5517,-9.53845,-32.3177
17.2916,-9.60432,-32.1579
17.2984,-9.60308,-32.1477
17.0025,-9.68065,-31.9594
17.0086,-9.67972,-31.9488
16.8685,-9.16373,-31.9179
17.1582,-9.08654,-32.1167
16.8624,-9.16466,-31.9285
17.1514,-9.08778,-32.1269
17.4116,-9.02204,-32.2864
17.4058,-9.02296,-32.2972
17.5517,-9.53845,-32.3177
17.4855,-9.29154,-32.3035
17.5455,-9.53921,-32.3276
17.4793,-9.29227,-32.3141
17.4116,-9.02204,-32.2864
17.4058,-9.02296,-32.2972
17.5586,-9.52296,-32.3232
17.5519,-9.52401,-32.3341
17.295,-9.59014,-32.147
17.2882,-9.59138,-32.1572
16.9984,-9.6656,-31.9585
17.0045,-9.66445,-31.9479
16.9983,-9.68254,-31.9426
16.9321,-9.43564,-31.9284
16.9922,-9.68348,-31.9532
16.9259,-9.43636,-31.939
16.8582,-9.16655,-31.9117
16.8521,-9.16748,-31.9223
17.0045,-9.66445,-31.9479
16.9984,-9.6656,-31.9585
16.9424,-9.43285,-31.9346
16.9362,-9.43358,-31.9451
16.866,-9.17759,-31.9293
16.8719,-9.17608,-31.9186
17.5619,-9.53578,-32.3246
17.5586,-9.52296,-32.3232
17.5517,-9.53845,-32.3177
17.295,-9.59014,-32.147
17.2984,-9.60308,-32.1477
17.0086,-9.67972,-31.9488
17.0045,-9.66445,-31.9479
17.4254,-9.03243,-32.294
17.4218,-9.01944,-32.2933
17.1618,-9.09979,-32.1173
17.4116,-9.02204,-32.2864
17.1582,-9.08654,-32.1167
16.8719,-9.17608,-31.9186
16.8685,-9.16373,-31.9179
17.419,-9.03347,-32.3045
17.1548,-9.10072,-32.1276
17.4155,-9.0205,-32.3037
17.4058,-9.02296,-32.2972
17.1514,-9.08778,-32.1269
16.866,-9.17759,-31.9293
16.8624,-9.16466,-31.9285
17.5559,-9.53656,-32.3345
17.5455,-9.53921,-32.3276
17.5519,-9.52401,-32.3341
17.2882,-9.59138,-32.1572
17.2916,-9.60432,-32.1579
17.0025,-9.68065,-31.9594
16.9984,-9.6656,-31.9585
17.0086,-9.67972,-31.9488
17.0045,-9.66445,-31.9479
16.9983,-9.68254,-31.9426
16.9321,-9.43564,-31.9284
16.9424,-9.43285,-31.9346
16.8719,-9.17608,-31.9186
16.8685,-9.16373,-31.9179
16.8582,-9.16655,-31.9117
17.5536,-9.52985,-32.3263
17.2951,-9.59585,-32.1529
17.4873,-9.27843,-32.3119
17.2288,-9.34443,-32.1384
17.421,-9.027,-32.2975
17.1626,-9.09299,-32.124
16.9936,-9.67281,-31.9518
16.9273,-9.42138,-31.9374
16.861,-9.16996,-31.923
18.784,-8.31704,-33.348
18.8222,-8.31263,-33.2291
18.7843,-8.34567,-33.347
18.8226,-8.34127,-33.2282
18.8374,-8.95569,-33.2348
18.7991,-8.96009,-33.3537
18.8231,-9.56107,-33.2322
18.7848,-9.56547,-33.3511
18.8234,-9.5897,-33.2313
18.7852,-9.5941,-33.3501
18.4646,-9.59036,-33.1158
18.4264,-9.59476,-33.2346
18.4914,-9.59031,-33.1244
18.4531,-9.59471,-33.2432
18.5914,-9.57207,-33.2885
18.6296,-9.56766,-33.1697
18.7967,-9.58975,-33.2227
18.7584,-9.59415,-33.3415
18.8234,-9.5897,-33.2313
18.7852,-9.5941,-33.3501
18.4634,-8.31329,-33.1136
18.4902,-8.31324,-33.1222
18.4252,-8.3177,-33.2325
18.4519,-8.31765,-33.2411
18.65,-8.32411,-33.1733
18.6117,-8.32851,-33.2921
18.7572,-8.31709,-33.3393
18.7955,-8.31268,-33.2205
18.8222,-8.31263,-33.2291
18.784,-8.31704,-33.348
18.4252,-8.3177,-33.2325
18.4255,-8.34633,-33.2315
18.4634,-8.31329,-33.1136
18.4638,-8.34193,-33.1127
18.4786,-8.95635,-33.1193
18.4403,-8.96075,-33.2382
18.4642,-9.56172,-33.1167
18.426,-9.56613,-33.2356
18.4264,-9.59476,-33.2346
18.4646,-9.59036,-33.1158
18.7967,-9.58975,-33.2227
18.7963,-9.56111,-33.2236
18.6296,-9.56766,-33.1697
18.6293,-9.53903,-33.1706
18.491,-9.56168,-33.1253
18.4914,-9.59031,-33.1244
18.4646,-9.59036,-33.1158
18.4642,-9.56172,-33.1167
18.4786,-8.95635,-33.1193
18.5053,-8.9563,-33.1279
18.4905,-8.34188,-33.1213
18.4638,-8.34193,-33.1127
18.8234,-9.5897,-33.2313
18.8231,-9.56107,-33.2322
18.8106,-8.95574,-33.2262
18.8374,-8.95569,-33.2348
18.8226,-8.34127,-33.2282
18.7958,-8.34132,-33.2195
18.8222,-8.31263,-33.2291
18.7955,-8.31268,-33.2205
18.65,-8.32411,-33.1733
18.6504,-8.35274,-33.1723
18.4902,-8.31324,-33.1222
18.4634,-8.31329,-33.1136
18.7958,-8.34132,-33.2195
18.6504,-8.35274,-33.1723
18.8106,-8.95574,-33.2262
18.658,-8.95602,-33.1771
18.6293,-9.53903,-33.1706
18.7963,-9.56111,-33.2236
18.491,-9.56168,-33.1253
18.6293,-9.53903,-33.1706
18.5053,-8.9563,-33.1279
18.658,-8.95602,-33.1771
18.6504,-8.35274,-33.1723
18.4905,-8.34188,-33.1213
20.3493,-6.32403,-32.6542
20.3246,-6.25293,-32.7581
20.3735,-6.20361,-32.5806
20.3485,-6.13437,-32.6855
17.3118,-6.30354,-32.2798
17.327,-6.43412,-32.3311
17.325,-6.34897,-32.1606
17.3415,-6.48128,-32.2129
17.3118,-6.30354,-32.2798
18.1072,-5.77378,-33.9198
17.327,-6.43412,-32.3311
18.1151,-5.74773,-33.952
20.3246,-6.25293,-32.7581
20.0481,-5.71734,-33.5343
20.3485,-6.13437,-32.6855
20.0719,-5.59879,-33.4618
17.3448,-6.31158,-32.0849
17.3887,-6.18373,-32.0458
17.3316,-6.26614,-32.2041
17.3755,-6.1383,-32.165
18.1325,-5.71391,-33.8624
18.1917,-5.58658,-33.8713
20.3587,-6.19346,-32.4958
20.3735,-6.20361,-32.5806
20.3337,-6.12423,-32.6007
20.3485,-6.13437,-32.6855
20.0571,-5.58865,-33.3769
20.0719,-5.59879,-33.4618
17.3448,-6.31158,-32.0849
17.3316,-6.26614,-32.2041
17.325,-6.34897,-32.1606
17.3118,-6.30354,-32.2798
18.1325,-5.71391,-33.8624
18.1072,-5.77378,-33.9198
20.3218,-6.08549,-32.4134
20.3587,-6.19346,-32.4958
20.2968,-6.01626,-32.5184
20.3337,-6.12423,-32.6007
20.0571,-5.58865,-33.3769
20.0202,-5.48068,-33.2946
17.3415,-6.48128,-32.2129
17.327,-6.43412,-32.3311
18.6598,-6.66113,-32.6553
18.6483,-6.59249,-32.7612
18.9947,-6.58485,-32.7008
18.9775,-6.51585,-32.8067
19.4782,-6.54763,-32.7503
19.5144,-6.61544,-32.6481
20.3246,-6.25293,-32.7581
20.3493,-6.32403,-32.6542
20.3218,-6.08549,-32.4134
20.2968,-6.01626,-32.5184
19.484,-6.3799,-32.4059
19.4478,-6.31209,-32.5081
18.9468,-6.34103,-32.4648
18.9297,-6.27204,-32.5707
18.6868,-6.34525,-32.5296
18.6983,-6.4139,-32.4236
17.3755,-6.1383,-32.165
17.3887,-6.18373,-32.0458
17.3448,-6.31158,-32.0849
17.325,-6.34897,-32.1606
18.6721,-6.52422,-32.4952
18.6691,-6.54072,-32.5783
18.9807,-6.45229,-32.5417
19.0039,-6.46443,-32.6239
19.5205,-6.48701,-32.4895
19.5353,-6.49618,-32.5744
20.3587,-6.19346,-32.4958
20.3735,-6.20361,-32.5806
17.325,-6.34897,-32.1606
17.3415,-6.48128,-32.2129
18.6691,-6.54072,-32.5783
18.6598,-6.66113,-32.6553
18.9947,-6.58485,-32.7008
19.0039,-6.46443,-32.6239
19.5144,-6.61544,-32.6481
19.5353,-6.49618,-32.5744
20.3493,-6.32403,-32.6542
20.3735,-6.20361,-32.5806
17.3887,-6.18373,-32.0458
17.3448,-6.31158,-32.0849
18.6983,-6.4139,-32.4236
18.6721,-6.52422,-32.4952
18.9807,-6.45229,-32.5417
18.9468,-6.34103,-32.4648
19.484,-6.3799,-32.4059
19.5205,-6.48701,-32.4895
20.3587,-6.19346,-32.4958
20.3218,-6.08549,-32.4134
18.1151,-5.74773,-33.952
17.327,-6.43412,-32.3311
18.5244,-6.04258,-33.2074
17.327,-6.43412,-32.3311
18.6483,-6.59249,-32.7612
18.5244,-6.04258,-33.2074
19.4782,-6.54763,-32.7503
20.3246,-6.25293,-32.7581
19.1432,-5.59842,-33.3686
19.9914,-5.31223,-33.3889
19.4782,-6.54763,-32.7503
19.1432,-5.59842,-33.3686
18.9775,-6.51585,-32.8067
18.6131,-5.98613,-33.2374
18.6131,-5.98613,-33.2374
18.5244,-6.04258,-33.2074
18.9775,-6.51585,-32.8067
18.6483,-6.59249,-32.7612
19.4677,-10.1288,-33.2815
19.4402,-10.1242,-33.3717
19.1266,-10.1346,-33.2544
19.106,-10.1313,-33.3451
19.4505,-10.1836,-33.3086
19.2084,-10.2046,-33.29
19.4372,-10.1681,-33.3529
19.2076,-10.1912,-33.3355
19.6026,-11.3372,-33.3362
19.5725,-11.3305,-33.3865
19.3512,-11.3378,-33.299
19.3362,-11.3321,-33.3442
19.3498,-11.4156,-33.2712
19.1106,-11.4249,-33.2228
19.2767,-11.4183,-33.3723
19.073,-11.4286,-33.3456
19.4372,-10.1681,-33.3529
19.636,-10.1731,-33.3798
19.4505,-10.1836,-33.3086
19.6369,-10.1874,-33.3335
19.3512,-11.3378,-33.299
19.3362,-11.3321,-33.3442
19.1775,-11.3504,-33.2666
19.1708,-11.3455,-33.3139
19.6973,-11.4179,-33.3339
19.5994,-11.4207,-33.3208
19.629,-11.42,-33.4356
19.5311,-11.4227,-33.4225
19.3498,-11.4156,-33.2712
19.2767,-11.4183,-33.3723
19.4402,-10.1242,-33.3717
19.4677,-10.1288,-33.2815
19.6292,-10.1176,-33.3952
19.6498,-10.1215,-33.3039
19.7408,-10.1267,-33.3353
19.7202,-10.1229,-33.4265
19.4372,-10.1681,-33.3529
19.2076,-10.1912,-33.3355
19.4434,-10.3999,-33.3221
19.2019,-10.3924,-33.2972
19.3687,-10.8937,-33.3302
19.1846,-10.8809,-33.2969
19.3362,-11.3321,-33.3442
19.1708,-11.3455,-33.3139
19.7202,-10.1229,-33.4265
19.7408,-10.1267,-33.3353
19.7007,-10.4286,-33.4208
19.7218,-10.4319,-33.3302
19.6921,-10.9152,-33.3375
19.6672,-10.914,-33.4315
19.6973,-11.4179,-33.3339
19.629,-11.42,-33.4356
19.073,-11.4286,-33.3456
19.1106,-11.4249,-33.2228
19.08,-10.8656,-33.322
19.1021,-10.8749,-33.2409
19.1149,-10.3865,-33.2531
19.0938,-10.3839,-33.3438
19.1266,-10.1346,-33.2544
19.106,-10.1313,-33.3451
19.636,-10.1731,-33.3798
19.6059,-10.4109,-33.3692
19.6369,-10.1874,-33.3335
19.6253,-10.4242,-33.3314
19.558,-10.9044,-33.398
19.5825,-10.9127,-33.3265
19.5725,-11.3305,-33.3865
19.6026,-11.3372,-33.3362
19.2076,-10.1912,-33.3355
19.2084,-10.2046,-33.29
19.2019,-10.3924,-33.2972
19.2036,-10.4046,-33.2516
19.1846,-10.8809,-33.2969
19.1889,-10.8894,-33.2504
19.1708,-11.3455,-33.3139
19.1775,-11.3504,-33.2666
19.3362,-11.3321,-33.3442
19.5725,-11.3305,-33.3865
19.3687,-10.8937,-33.3302
19.558,-10.9044,-33.398
19.4434,-10.3999,-33.3221
19.6059,-10.4109,-33.3692
19.4372,-10.1681,-33.3529
19.636,-10.1731,-33.3798
19.3512,-11.3378,-33.299
19.1775,-11.3504,-33.2666
19.3498,-11.4156,-33.2712
19.1106,-11.4249,-33.2228
19.1889,-10.8894,-33.2504
19.1021,-10.8749,-33.2409
19.2036,-10.4046,-33.2516
19.1149,-10.3865,-33.2531
19.2084,-10.2046,-33.29
19.1266,-10.1346,-33.2544
19.4505,-10.1836,-33.3086
19.4677,-10.1288,-33.2815
19.3498,-11.4156,-33.2712
19.5994,-11.4207,-33.3208
19.3512,-11.3378,-33.299
19.6026,-11.3372,-33.3362
19.6973,-11.4179,-33.3339
19.6921,-10.9152,-33.3375
19.5825,-10.9127,-33.3265
19.6253,-10.4242,-33.3314
19.7218,-10.4319,-33.3302
19.7408,-10.1267,-33.3353
19.6369,-10.1874,-33.3335
19.6498,-10.1215,-33.3039
19.4677,-10.1288,-33.2815
19.4505,-10.1836,-33.3086
18.7569,-10.1366,-33.2136
18.757,-10.1652,-33.2134
18.7831,-10.1366,-33.2239
18.7832,-10.1652,-33.2236
18.7606,-10.7747,-33.2986
18.7868,-10.7747,-33.3088
18.7875,-11.3842,-33.2126
18.7613,-11.3842,-33.2024
18.6077,-10.1532,-33.153
18.6078,-10.1818,-33.1527
18.4585,-10.1652,-33.0961
18.4584,-10.1366,-33.0964
18.4322,-10.1366,-33.0861
18.4323,-10.1652,-33.0858
18.4359,-10.7747,-33.171
18.4621,-10.7747,-33.1813
18.4628,-11.3842,-33.0851
18.4366,-11.3842,-33.0748
18.4367,-11.4129,-33.0746
18.4629,-11.4129,-33.0849
18.6121,-11.4129,-33.1435
18.612,-11.3842,-33.1437
18.7614,-11.4129,-33.2021
18.7876,-11.4129,-33.2124
18.7831,-10.1366,-33.2239
18.7832,-10.1652,-33.2236
18.7374,-10.1378,-33.3402
18.7375,-10.1664,-33.3399
18.7868,-10.7747,-33.3088
18.7411,-10.7759,-33.4251
18.7418,-11.3854,-33.3289
18.7875,-11.3842,-33.2126
18.7876,-11.4129,-33.2124
18.7419,-11.4141,-33.3287
18.3865,-10.1378,-33.2024
18.3866,-10.1664,-33.2021
18.4322,-10.1366,-33.0861
18.4323,-10.1652,-33.0858
18.4359,-10.7747,-33.171
18.3903,-10.7759,-33.2873
18.3909,-11.3854,-33.1911
18.4366,-11.3842,-33.0748
18.391,-11.4141,-33.1909
18.4367,-11.4129,-33.0746
18.7831,-10.1366,-33.2239
18.7374,-10.1378,-33.3402
18.7569,-10.1366,-33.2136
18.7112,-10.1378,-33.3299
18.562,-10.1378,-33.2713
18.6077,-10.1532,-33.153
18.4127,-10.1378,-33.2127
18.4584,-10.1366,-33.0964
18.3865,-10.1378,-33.2024
18.4322,-10.1366,-33.0861
18.4367,-11.4129,-33.0746
18.391,-11.4141,-33.1909
18.4629,-11.4129,-33.0849
18.4172,-11.4141,-33.2011
18.6121,-11.4129,-33.1435
18.5665,-11.4141,-33.2598
18.7614,-11.4129,-33.2021
18.7158,-11.4141,-33.3184
18.7419,-11.4141,-33.3287
18.7876,-11.4129,-33.2124
18.757,-10.1652,-33.2134
18.6078,-10.1818,-33.1527
18.7606,-10.7747,-33.2986
18.6114,-10.7747,-33.2399
18.7613,-11.3842,-33.2024
18.612,-11.3842,-33.1437
18.4628,-11.3842,-33.0851
18.612,-11.3842,-33.1437
18.4621,-10.7747,-33.1813
18.6114,-10.7747,-33.2399
18.6078,-10.1818,-33.1527
18.4585,-10.1652,-33.0961
17.7977,-10.1213,-33.0667
17.7978,-10.15,-33.0664
17.8258,-10.1212,-33.0681
17.8259,-10.1499,-33.0679
17.986,-10.1207,-33.0763
17.9861,-10.1494,-33.0761
18.1461,-10.1202,-33.0845
18.1462,-10.1489,-33.0842
18.1742,-10.1201,-33.0859
18.1743,-10.1488,-33.0857
18.1344,-10.7583,-33.0788
18.1064,-10.7584,-33.0774
18.1421,-11.2577,-33.0773
18.1701,-11.2576,-33.0788
18.1422,-11.2864,-33.0771
18.1702,-11.2863,-33.0785
17.786,-10.7594,-33.0611
17.758,-10.7595,-33.0596
17.7937,-11.2588,-33.0595
17.8217,-11.2587,-33.061
17.7938,-11.2874,-33.0593
17.8218,-11.2873,-33.0607
17.9819,-11.2582,-33.0691
17.982,-11.2869,-33.0689
18.1742,-10.1201,-33.0859
18.1678,-10.1213,-33.2107
18.1461,-10.1202,-33.0845
18.1398,-10.1214,-33.2093
17.986,-10.1207,-33.0763
17.9796,-10.1219,-33.2011
17.8258,-10.1212,-33.0681
17.8194,-10.1224,-33.1929
17.7914,-10.1224,-33.1915
17.7977,-10.1213,-33.0667
18.1742,-10.1201,-33.0859
18.1743,-10.1488,-33.0857
18.1678,-10.1213,-33.2107
18.1679,-10.1499,-33.2104
18.1344,-10.7583,-33.0788
18.1281,-10.7594,-33.2036
18.1701,-11.2576,-33.0788
18.1638,-11.2588,-33.2035
18.1702,-11.2863,-33.0785
18.1639,-11.2874,-33.2033
18.1639,-11.2874,-33.2033
18.1702,-11.2863,-33.0785
18.1358,-11.2875,-33.2018
18.1422,-11.2864,-33.0771
17.9756,-11.288,-33.1936
17.982,-11.2869,-33.0689
17.8155,-11.2885,-33.1855
17.8218,-11.2873,-33.0607
17.7938,-11.2874,-33.0593
17.7874,-11.2886,-33.184
17.7914,-10.1224,-33.1915
17.7915,-10.1511,-33.1912
17.7977,-10.1213,-33.0667
17.7978,-10.15,-33.0664
17.758,-10.7595,-33.0596
17.7516,-10.7606,-33.1844
17.7937,-11.2588,-33.0595
17.7873,-11.2599,-33.1843
17.7874,-11.2886,-33.184
17.7938,-11.2874,-33.0593
17.9861,-10.1494,-33.0761
17.8259,-10.1499,-33.0679
17.9462,-10.7589,-33.0692
17.786,-10.7594,-33.0611
17.8217,-11.2587,-33.061
17.9819,-11.2582,-33.0691
18.1462,-10.1489,-33.0842
17.9861,-10.1494,-33.0761
18.1064,-10.7584,-33.0774
17.9462,-10.7589,-33.0692
17.9819,-11.2582,-33.0691
18.1421,-11.2577,-33.0773
17.6965,-9.75595,-32.3899
17.7355,-9.61217,-32.402
17.7168,-9.60982,-32.3838
17.521,-11.5583,-32.7506
17.5649,-11.5623,-32.7572
17.5533,-11.4604,-32.7595
17.5735,-11.4622,-32.7625
17.5355,-11.3364,-32.7902
17.5204,-11.3376,-32.7879
17.5224,-11.0498,-32.6776
17.5074,-11.051,-32.6754
17.5301,-10.5082,-32.5749
17.5129,-10.5094,-32.5721
17.5898,-10.2086,-32.4898
17.5783,-10.2095,-32.4883
17.6556,-9.95108,-32.3964
17.6407,-9.95251,-32.3951
17.6771,-9.75405,-32.3697
17.6498,-9.75707,-32.3683
17.6938,-9.63104,-32.3821
17.6812,-9.59278,-32.3496
17.6307,-9.76328,-32.3865
17.6296,-9.95514,-32.4047
17.5691,-10.2107,-32.4953
17.499,-10.5109,-32.583
17.4952,-11.0523,-32.6844
17.5083,-11.3389,-32.797
17.5372,-11.4565,-32.7715
17.4859,-11.5499,-32.7767
17.4851,-11.5761,-32.7984
17.5229,-11.5844,-32.7748
17.5514,-11.587,-32.7791
17.646,-9.59858,-32.3861
17.6771,-9.63854,-32.3994
17.6812,-9.59278,-32.3496
17.646,-9.59858,-32.3861
17.6938,-9.63104,-32.3821
17.7368,-9.61868,-32.4272
17.7756,-9.59601,-32.443
17.7355,-9.61217,-32.402
17.7726,-9.59027,-32.3899
17.7342,-9.59444,-32.3508
17.7168,-9.60982,-32.3838
17.7756,-9.59601,-32.443
17.7368,-9.61868,-32.4272
17.7401,-9.59831,-32.4796
17.7199,-9.62557,-32.4445
17.6869,-9.60006,-32.4784
17.6947,-9.62872,-32.4439
17.647,-9.60032,-32.4401
17.6759,-9.62624,-32.4256
17.465,-11.5394,-32.8268
17.5345,-11.453,-32.7914
17.4919,-11.5368,-32.8622
17.5469,-11.4518,-32.8077
17.5649,-11.5623,-32.7572
17.5514,-11.587,-32.7791
17.5918,-11.5598,-32.7926
17.5688,-11.5853,-32.8021
17.6776,-9.76806,-32.4353
17.7199,-9.62557,-32.4445
17.6967,-9.76173,-32.4171
17.7368,-9.61868,-32.4272
17.6938,-9.63104,-32.3821
17.6771,-9.63854,-32.3994
17.6498,-9.75707,-32.3683
17.6307,-9.76328,-32.3865
17.5469,-11.4518,-32.8077
17.5345,-11.453,-32.7914
17.5152,-11.3393,-32.8243
17.5061,-11.3396,-32.812
17.493,-11.053,-32.6995
17.4952,-11.0523,-32.6844
17.499,-10.5109,-32.583
17.4965,-10.5119,-32.6011
17.5691,-10.2107,-32.4953
17.5676,-10.2116,-32.5069
17.6296,-9.95514,-32.4047
17.6288,-9.95743,-32.4196
17.631,-9.76912,-32.4137
17.6759,-9.62624,-32.4256
17.646,-9.59858,-32.3861
17.5021,-11.0527,-32.7117
17.5069,-10.5117,-32.6159
17.5747,-10.2115,-32.5162
17.6389,-9.95804,-32.4311
17.6504,-9.77113,-32.4339
17.5083,-11.3389,-32.797
17.5372,-11.4565,-32.7715
17.465,-11.5394,-32.8268
17.4859,-11.5499,-32.7767
17.4851,-11.5761,-32.7984
17.4813,-11.5711,-32.8266
17.4919,-11.5368,-32.8622
17.4987,-11.5695,-32.8495
17.7199,-9.62557,-32.4445
17.6776,-9.76806,-32.4353
17.6947,-9.62872,-32.4439
17.6504,-9.77113,-32.4339
17.6759,-9.62624,-32.4256
17.6967,-9.76173,-32.4171
17.6649,-9.95395,-32.4228
17.6538,-9.95659,-32.4324
17.6389,-9.95804,-32.4311
17.5863,-10.2107,-32.5178
17.5747,-10.2115,-32.5162
17.524,-10.5104,-32.6187
17.5069,-10.5117,-32.6159
17.5171,-11.0515,-32.7139
17.5021,-11.0527,-32.7117
17.5302,-11.3381,-32.8265
17.5423,-11.3368,-32.8175
17.567,-11.4537,-32.8107
17.5831,-11.4575,-32.7988
17.5508,-11.5437,-32.8622
17.586,-11.5521,-32.8361
17.5422,-11.5749,-32.8472
17.565,-11.5803,-32.8303
17.5955,-10.2094,-32.5107
17.538,-10.5089,-32.6078
17.5293,-11.0502,-32.7049
17.4987,-11.5695,-32.8495
17.4919,-11.5368,-32.8622
17.5469,-11.4518,-32.8077
17.5152,-11.3393,-32.8243
17.5355,-11.3364,-32.7902
17.5735,-11.4622,-32.7625
17.5858,-11.461,-32.7788
17.5649,-11.5623,-32.7572
17.5918,-11.5598,-32.7926
17.5688,-11.5853,-32.8021
17.565,-11.5803,-32.8303
17.586,-11.5521,-32.8361
17.5831,-11.4575,-32.7988
17.5445,-11.3361,-32.8024
17.5315,-11.0495,-32.6898
17.5224,-11.0498,-32.6776
17.5405,-10.508,-32.5897
17.5301,-10.5082,-32.5749
17.597,-10.2086,-32.4992
17.5898,-10.2086,-32.4898
17.6656,-9.95167,-32.4079
17.6556,-9.95108,-32.3964
17.6965,-9.75595,-32.3899
17.6771,-9.75405,-32.3697
17.7168,-9.60982,-32.3838
17.5423,-11.3368,-32.8175
17.5293,-11.0502,-32.7049
17.538,-10.5089,-32.6078
17.5955,-10.2094,-32.5107
17.6649,-9.95395,-32.4228
17.6967,-9.76173,-32.4171
17.7368,-9.61868,-32.4272
17.7355,-9.61217,-32.402
19.0372,-10.0088,-32.8104
19.0126,-9.85683,-32.7637
18.9891,-9.8597,-32.7541
19.0126,-10.0123,-32.7996
18.9659,-9.86617,-32.762
18.9875,-10.019,-32.808
18.8778,-10.2687,-32.847
18.8636,-10.2692,-32.8516
18.8361,-10.5429,-32.8988
18.8909,-10.2693,-32.8532
18.847,-10.5427,-32.8953
18.8868,-10.8287,-32.962
18.8712,-10.8284,-32.9692
18.9138,-11.3622,-33.0093
18.8997,-11.3621,-33.015
18.9014,-11.6341,-33.058
18.8873,-11.6339,-33.0636
18.8775,-11.7486,-33.0291
18.8965,-11.7488,-33.0215
18.8582,-11.8485,-33.016
18.8995,-11.8489,-32.9994
18.8733,-11.8756,-33.0333
18.9001,-11.8759,-33.0225
18.9405,-11.8461,-33.0167
18.9267,-11.874,-33.0337
18.8567,-10.5428,-32.9005
18.9024,-10.8277,-32.9682
18.9278,-11.3613,-33.0152
18.9154,-11.6331,-33.0639
18.9153,-11.7475,-33.0295
18.9571,-11.8418,-33.0578
18.9374,-11.8712,-33.0604
18.9396,-11.8384,-33.0986
18.9261,-11.869,-33.0869
18.9154,-11.6331,-33.0639
18.9153,-11.7475,-33.0295
18.9229,-11.7455,-33.0483
18.9405,-11.8461,-33.0167
18.9267,-11.874,-33.0337
18.9148,-11.744,-33.0671
18.921,-11.6316,-33.0779
18.9335,-11.3598,-33.0292
18.9278,-11.3613,-33.0152
18.9024,-10.8277,-32.9682
18.9087,-10.826,-32.984
18.8567,-10.5428,-32.9005
18.8595,-10.543,-32.9113
18.8953,-10.2706,-32.8667
18.8884,-10.2719,-32.8795
19.0469,-10.0106,-32.834
19.0361,-10.0166,-32.8568
19.0132,-9.8655,-32.8059
19.0226,-9.85923,-32.7851
19.0372,-10.0088,-32.8104
19.0126,-9.85683,-32.7637
18.9151,-11.6305,-33.0919
18.9275,-11.3586,-33.0432
18.9021,-10.8246,-33.0003
18.8537,-10.5434,-32.9215
18.8909,-10.2693,-32.8532
18.8771,-11.745,-33.0667
18.8573,-11.8407,-33.0979
18.8407,-11.8451,-33.0568
18.8727,-11.8706,-33.0864
18.8619,-11.8734,-33.0597
18.8733,-11.8756,-33.0333
18.8582,-11.8485,-33.016
18.8695,-11.7471,-33.0479
18.8813,-11.6328,-33.0776
18.8869,-11.6313,-33.0916
18.8994,-11.3594,-33.043
18.8937,-11.3609,-33.0289
18.8709,-10.8254,-33.0013
18.8646,-10.8271,-32.9854
18.8331,-10.5435,-32.9199
18.8303,-10.5433,-32.909
18.8568,-10.2706,-32.8644
18.8636,-10.2692,-32.8516
18.9767,-10.0249,-32.8308
18.9875,-10.019,-32.808
18.9565,-9.87244,-32.7827
18.9659,-9.86617,-32.762
18.8775,-11.7486,-33.0291
18.8873,-11.6339,-33.0636
18.8997,-11.3621,-33.015
18.8712,-10.8284,-32.9692
18.8361,-10.5429,-32.8988
18.8612,-10.2719,-32.8778
18.9864,-10.0267,-32.8545
18.9665,-9.87484,-32.8042
18.9864,-10.0267,-32.8545
18.9665,-9.87484,-32.8042
19.011,-10.0232,-32.8653
18.99,-9.87196,-32.8138
19.0361,-10.0166,-32.8568
19.0132,-9.8655,-32.8059
18.9151,-11.6305,-33.0919
18.9134,-11.3585,-33.0489
18.9275,-11.3586,-33.0432
18.9021,-10.8246,-33.0003
18.8865,-10.8244,-33.0074
18.8537,-10.5434,-32.9215
18.8428,-10.5436,-32.9251
18.8743,-10.2724,-32.8841
18.8884,-10.2719,-32.8795
18.8612,-10.2719,-32.8778
18.8331,-10.5435,-32.9199
18.8709,-10.8254,-33.0013
18.8994,-11.3594,-33.043
18.9009,-11.6303,-33.0976
18.8959,-11.7438,-33.0747
18.9148,-11.744,-33.0671
18.9396,-11.8384,-33.0986
18.8982,-11.838,-33.1153
18.9261,-11.869,-33.0869
18.8993,-11.8687,-33.0976
18.8573,-11.8407,-33.0979
18.8727,-11.8706,-33.0864
18.8771,-11.745,-33.0667
18.8869,-11.6313,-33.0916
19.0132,-9.8655,-32.8059
19.036,-9.84305,-32.8254
19.0226,-9.85923,-32.7851
19.0573,-9.83724,-32.7817
19.0126,-9.85683,-32.7637
19.0361,-9.83201,-32.7367
18.9891,-9.8597,-32.7541
18.9863,-9.83801,-32.7165
18.9369,-9.85054,-32.7329
